S,X1,X2,X3,A,Y_1,Y_0,d_pop,d_out,epsilon,inter,Y
0,-.6318261,-.9718578,-.035787,0,-1.271297,-1.639471,.3681738,.3681738,,,
0,-1.460132,-1.478983,.172628,0,-3.226619,-2.766487,-.4601319,-.4601319,,,
0,.0481969,-.6603426,.256608,0,.6926591,-.3555378,1.048197,1.048197,,,
0,1.254969,-.3450354,-.6917992,0,2.473104,.2181346,2.254969,2.254969,,,
0,.2368343,-.8628442,1.025448,0,1.636273,.3994385,1.236834,1.236834,,,
0,-.3273321,.2508537,.149226,0,.7454156,.0727477,.6726679,.6726679,,,
0,.8143876,-.4904935,-1.685384,0,.4528977,-1.36149,1.814388,1.814388,,,
0,.6777537,.4147587,.2991891,0,3.069455,1.391701,1.677754,1.677754,,,
0,1.725288,-.5950612,.7844757,0,4.639991,1.914703,2.725288,2.725288,,,
0,1.173299,.2299506,-.4365632,0,3.139986,.9666868,2.173299,2.173299,,,
0,1.110183,.9548088,.6446147,0,4.819789,2.709606,2.110183,2.110183,,,
0,-.0109504,-.4217616,.3058818,0,.8622193,-.1268302,.9890496,.9890496,,,
0,.6365602,-.0469377,1.591902,0,3.818085,2.181525,1.63656,1.63656,,,
0,-1.024084,-.1646248,-1.797665,0,-3.010459,-2.986374,-.0240846,-.0240846,,,
0,-.9348833,-.975785,.2856157,0,-1.559936,-1.625052,.0651166,.0651166,,,
0,-.9451766,.6759238,-1.108151,0,-1.322581,-1.377404,.0548234,.0548234,,,
0,.1692772,.0032333,-.5230182,0,.8187695,-.3505077,1.169277,1.169277,,,
0,-1.547418,.4989206,.5742572,0,-1.021657,-.4742398,-.5474175,-.5474175,,,
0,-.308421,.2873897,-1.999494,0,-1.328946,-2.020525,.691579,.691579,,,
0,-1.551938,.5762763,.9763562,0,-.5512431,.0006947,-.5519378,-.5519378,,,
0,.349544,-1.755419,.0472861,0,-.009045,-1.358589,1.349544,1.349544,,,
0,.7083119,-.0559761,1.090826,0,3.451473,1.743162,1.708312,1.708312,,,
0,-.6512119,1.058125,.2193081,0,.9750099,.6262217,.3487881,.3487881,,,
0,1.334088,1.442317,-.8774495,0,4.233043,1.898955,2.334088,2.334088,,,
0,-.2718422,.3487865,-.3505279,0,.4545741,-.2735837,.7281578,.7281578,,,
0,-.5139127,1.010264,2.326473,0,3.308911,2.822823,.4860873,.4860873,,,
0,-.9917266,.0100631,1.049288,0,.0758983,.0676249,.0082734,.0082734,,,
0,.0240702,-.8386989,.6920867,0,.9015281,-.122542,1.02407,1.02407,,,
0,.2960859,.0254889,-.4540755,0,1.163585,-.1325007,1.296086,1.296086,,,
0,-.4193415,-.1077638,-1.405357,0,-1.351804,-1.932462,.5806584,.5806584,,,
0,-.5444893,.2021023,2.64973,0,2.762854,2.307343,.4555106,.4555106,,,
0,.8427246,-.2779116,.41406,0,2.821598,.978873,1.842725,1.842725,,,
0,-.4558056,-.0725499,-.1435297,0,-.1276909,-.6718853,.5441943,.5441943,,,
0,1.069618,-.4095616,-.2238809,0,2.505795,.436176,2.069618,2.069618,,,
0,.9606317,-1.822535,-.8905666,0,.2081621,-1.75247,1.960632,1.960632,,,
0,1.471391,-.2627864,.8079044,0,4.4879,2.016509,2.471391,2.471391,,,
0,.5797596,.4112556,-2.367232,0,.2035432,-1.376216,1.57976,1.57976,,,
0,-2.081464,-.3712687,-.9707343,0,-4.50493,-3.423467,-1.081464,-1.081464,,,
0,.850245,-.4313675,-.6566189,0,1.612504,-.2377414,1.850245,1.850245,,,
0,.1166841,1.540732,2.514256,0,5.288356,4.171672,1.116684,1.116684,,,
0,-.1979544,1.545682,.5857735,0,2.735546,1.933501,.8020456,.8020456,,,
0,-.4862809,-1.558076,.0422063,0,-1.488432,-2.002151,.5137191,.5137191,,,
0,-.8489277,-.3860888,-1.832571,0,-2.916515,-3.067587,.1510723,.1510723,,,
0,.2604609,-.6032706,-1.124674,0,-.2070224,-1.467483,1.260461,1.260461,,,
0,-.7354917,.8022774,.0312981,0,.3625922,.0980839,.2645083,.2645083,,,
0,.3170961,1.156595,-1.194845,0,1.595942,.2788454,1.317096,1.317096,,,
0,-.8623138,-1.144064,-.8059382,0,-2.67463,-2.812316,.137686,.137686,,,
0,.4272882,-.5867275,.6941874,0,1.962036,.5347481,1.427288,1.427288,,,
0,-.6402596,-.1115948,1.492206,0,1.100092,.7403512,.3597404,.3597404,,,
0,-1.084339,-.4646771,.8921474,0,-.7412071,-.6568685,-.0843387,-.0843387,,,
0,-.5113967,-1.805408,-1.392821,0,-3.221022,-3.709625,.4886034,.4886034,,,
0,.1191467,.7470924,.2812007,0,2.266587,1.14744,1.119147,1.119147,,,
0,-1.446386,-.4709765,-1.883465,0,-4.247214,-3.800828,-.4463859,-.4463859,,,
0,.7340935,-.2268936,-1.194825,0,1.046468,-.6876251,1.734094,1.734094,,,
0,-1.159964,.7134174,1.558833,0,.9523233,1.112287,-.1599636,-.1599636,,,
0,.7257631,-.0937244,1.035987,0,3.393789,1.668026,1.725763,1.725763,,,
0,-.6092619,-.8021712,.546282,0,-.474413,-.8651511,.3907381,.3907381,,,
0,-1.502856,.6009045,1.315436,0,-.0893714,.4134846,-.502856,-.502856,,,
0,.7170436,1.385646,-.1220087,0,3.697725,1.980681,1.717044,1.717044,,,
0,.7307493,1.739646,-.3676989,0,3.833446,2.102696,1.730749,1.730749,,,
0,-1.394504,1.550244,.0603121,0,-.1784508,.2160529,-.3945037,-.3945037,,,
0,.4560414,.3737452,.1506247,0,2.436453,.9804113,1.456041,1.456041,,,
0,-.7922335,-.3538835,-.0956352,0,-1.033986,-1.241752,.2077664,.2077664,,,
0,2.193472,.9529929,.887543,0,7.227479,4.034008,3.193472,3.193472,,,
0,-.8548653,-1.682907,.8901023,0,-1.502535,-1.64767,.1451348,.1451348,,,
0,.3450393,.5757776,.3510178,0,2.616874,1.271835,1.345039,1.345039,,,
0,-.2710974,.0238047,-1.156485,0,-.6748747,-1.403777,.7289026,.7289026,,,
0,-.0210779,-.7500163,-.1819633,0,.0258647,-.9530575,.9789221,.9789221,,,
0,-.2498087,1.159863,-1.822267,0,-.1620215,-.9122127,.7501913,.7501913,,,
0,-.8055162,-.7822215,.5694165,0,-.8238375,-1.018321,.1944838,.1944838,,,
0,.7170425,-.5901049,.1759827,0,2.019963,.3029202,1.717043,1.717043,,,
0,-.9089552,1.010341,.9442085,0,1.136639,1.045594,.0910448,.0910448,,,
0,-1.24241,-.1175499,.0502649,0,-1.552105,-1.309695,-.2424101,-.2424101,,,
0,.4535973,-1.574661,.9145224,0,1.247056,-.206541,1.453597,1.453597,,,
0,-1.096316,.0785676,-.8747019,0,-1.988767,-1.892451,-.0963165,-.0963165,,,
0,-.4787247,-.8901587,-.5389503,0,-1.386558,-1.907834,.5212754,.5212754,,,
0,2.212835,-.4044053,.3246147,0,5.34588,2.133044,3.212835,3.212835,,,
0,1.796901,-.8508294,-.2359634,0,3.50701,.7101083,2.796901,2.796901,,,
0,.9425294,2.012938,.3110312,0,5.209028,3.266499,1.942529,1.942529,,,
0,-.4529679,.574861,-1.51788,0,-.8489547,-1.395987,.5470321,.5470321,,,
0,.1994372,-.2086365,-.0720251,0,1.118213,-.0812243,1.199437,1.199437,,,
0,-.0275439,-2.655734,1.365697,0,-.3451251,-1.317581,.9724562,.9724562,,,
0,.2568118,-.7511718,-1.65061,0,-.8881582,-2.14497,1.256812,1.256812,,,
0,-1.004734,-.9634095,1.020404,0,-.9524729,-.9477393,-.0047336,-.0047336,,,
0,-.2415566,-.9308972,-1.393777,0,-1.807787,-2.566231,.7584434,.7584434,,,
0,.4907307,.0980922,-.4411453,0,1.638408,.1476776,1.490731,1.490731,,,
0,-.030733,-1.098174,-1.263559,0,-1.423199,-2.392466,.9692669,.9692669,,,
0,1.441307,.9182482,-.5245129,0,4.276349,1.835042,2.441307,2.441307,,,
0,.1199282,.9724364,.3284459,0,2.540739,1.42081,1.119928,1.119928,,,
0,-1.476799,.2199575,-.2557518,0,-1.989392,-1.512593,-.4767988,-.4767988,,,
0,.323643,.1947433,-2.021237,0,-.1792081,-1.502851,1.323643,1.323643,,,
0,.1129036,1.185912,-.3680723,0,2.043648,.9307438,1.112904,1.112904,,,
0,.8847169,.4975058,-1.059719,0,2.20722,.3225033,1.884717,1.884717,,,
0,.1637388,1.385811,.4444319,0,3.15772,1.993982,1.163739,1.163739,,,
0,-1.745371,.0386402,-.6750809,0,-3.127182,-2.381811,-.7453706,-.7453706,,,
0,-1.705807,-.6793554,.1004091,0,-2.99056,-2.284753,-.7058067,-.7058067,,,
0,-.6316909,-1.46599,-.3401941,0,-2.069566,-2.437876,.3683093,.3683093,,,
0,-.7113351,.7921416,-1.43671,0,-1.067238,-1.355903,.2886651,.2886651,,,
0,-1.021846,.6054739,-.7397317,0,-1.17795,-1.156104,-.0218462,-.0218462,,,
0,.773986,-1.815852,.1289154,0,.8610352,-.9129508,1.773986,1.773986,,,
0,.8524511,.7878392,-.5469512,0,2.94579,1.093339,1.852451,1.852451,,,
0,-.1174839,.7840388,1.11554,0,2.664611,1.782095,.882516,.882516,,,
0,-.9302128,-.1324816,.4269801,0,-.5659271,-.6357143,.0697872,.0697872,,,
0,1.623764,.9484064,-.765468,0,4.430467,1.806703,2.623764,2.623764,,,
0,-.2565469,.3742722,-.2517688,0,.6094097,-.1340434,.7434531,.7434531,,,
0,-2.505079,-2.765578,-1.520599,0,-8.296334,-6.791255,-1.505079,-1.505079,,,
0,1.686425,-1.478979,-.4492089,0,2.444664,-.241762,2.686426,2.686426,,,
0,-.7382431,-.6673982,.0060014,0,-1.137883,-1.39964,.2617569,.2617569,,,
0,-.2615669,-1.104223,.9987249,0,.3713681,-.367065,.7384331,.7384331,,,
0,.4018248,-1.138243,.9848059,0,1.650213,.2483879,1.401825,1.401825,,,
0,-1.244571,-.6495964,.4905196,0,-1.648219,-1.403648,-.2445711,-.2445711,,,
0,.8815616,-1.238269,.1486468,0,1.673501,-.208061,1.881562,1.881562,,,
0,-1.572252,.1000126,1.167914,0,-.8765774,-.3043256,-.5722518,-.5722518,,,
0,-.524904,-1.654438,-2.362913,0,-4.06716,-4.542256,.4750962,.4750962,,,
0,.2520804,-.1543151,-1.279383,0,.0704623,-1.181618,1.25208,1.25208,,,
0,.7735971,-.6383861,.4535426,0,2.36235,.5887535,1.773597,1.773597,,,
0,.3207336,-.4327886,-1.941278,0,-.7325993,-2.053333,1.320734,1.320734,,,
0,-.7049846,1.174998,-1.092721,0,-.327692,-.6227074,.2950154,.2950154,,,
0,.0295143,-1.337469,-1.369814,0,-1.648254,-2.677768,1.029514,1.029514,,,
0,.3920403,.4369298,-2.032624,0,.1883865,-1.203654,1.39204,1.39204,,,
0,-1.421566,1.22742,.9873803,0,.3716674,.7932337,-.4215662,-.4215662,,,
0,-.5810998,.4186212,.6107617,0,.8671833,.4482831,.4189002,.4189002,,,
0,.2761117,.0438769,1.635827,0,3.231927,1.955816,1.276112,1.276112,,,
0,-1.605775,-.0576147,-.1122025,0,-2.381368,-1.775593,-.6057751,-.6057751,,,
0,1.725716,-1.236573,.092194,0,3.307053,.5813369,2.725716,2.725716,,,
0,-1.303734,1.116549,-.4298265,0,-.920746,-.6170118,-.3037342,-.3037342,,,
0,.8866901,.3412796,.4068726,0,3.521533,1.634842,1.88669,1.88669,,,
0,.2282002,.3457837,-.8129263,0,.9892578,-.2389424,1.2282,1.2282,,,
0,-.3958314,.0598134,-1.985538,0,-1.717387,-2.321556,.6041685,.6041685,,,
0,-1.464361,-1.234423,-1.17124,0,-4.334384,-3.870023,-.4643607,-.4643607,,,
0,-.0097084,-.5666208,-1.208529,0,-.794566,-1.784858,.9902916,.9902916,,,
0,.6290566,2.217657,-1.649637,0,2.826134,1.197077,1.629057,1.629057,,,
0,.7003753,.6513301,-.2613909,0,2.79069,1.090314,1.700375,1.700375,,,
0,-.6460884,-.1562205,-.4063184,0,-.8547156,-1.208627,.3539117,.3539117,,,
0,-.1317724,-.4294208,.9642888,0,1.271323,.4030956,.8682276,.8682276,,,
0,.1809568,-.8878307,-.5562859,0,-.0822029,-1.26316,1.180957,1.180957,,,
0,.7965072,.1451347,1.510828,0,4.248977,2.45247,1.796507,1.796507,,,
0,.0808631,.3070577,.7647862,0,2.23357,1.152707,1.080863,1.080863,,,
0,1.26873,.7371279,1.216742,0,5.49133,3.2226,2.26873,2.26873,,,
0,-.2618053,.8443048,-1.753147,0,-.4324528,-1.170648,.7381947,.7381947,,,
0,1.39119,-.3238132,-.3928546,0,3.065712,.674522,2.39119,2.39119,,,
0,1.238056,-.0233597,2.790113,0,6.242866,4.00481,2.238056,2.238056,,,
0,-.5186422,.3939137,-.277781,0,.0788482,-.4025095,.4813578,.4813578,,,
0,.2738571,1.573877,-.6011363,0,2.520454,1.246597,1.273857,1.273857,,,
0,-.0568543,-.1281654,.4571914,0,1.215317,.2721718,.9431458,.9431458,,,
0,-.7666879,-1.346093,.7267353,0,-1.152734,-1.386046,.233312,.233312,,,
0,.6771235,1.167102,1.877084,0,5.398432,3.721309,1.677124,1.677124,,,
0,-.0043053,1.113168,.2376201,0,2.342178,1.346483,.9956949,.9956949,,,
0,-.0506839,.2287304,1.128327,0,2.255689,1.306373,.949316,.949316,,,
0,-.8761505,1.155643,1.300651,0,1.703993,1.580143,.1238495,.1238495,,,
0,1.739249,-.6689907,.5556314,0,4.365139,1.62589,2.739249,2.739249,,,
0,-.5082983,.1148958,.0393286,0,.1376277,-.3540739,.4917017,.4917017,,,
0,-2.127628,-.9494111,1.066689,0,-3.137979,-2.010351,-1.127628,-1.127628,,,
0,2.257166,.0445685,-.0944108,0,5.46449,2.207324,3.257166,3.257166,,,
0,1.450034,1.401373,-.2414039,0,5.060038,2.610003,2.450034,2.450034,,,
0,-.6839238,.4871505,-1.968411,0,-1.849108,-2.165184,.3160762,.3160762,,,
0,.439382,-1.40405,-.0198331,0,.454881,-.9845009,1.439382,1.439382,,,
0,.660575,-1.039961,-.3854557,0,.8957332,-.7648419,1.660575,1.660575,,,
0,.8588116,.6868942,1.742311,0,5.146829,3.288017,1.858811,1.858811,,,
0,-.5859141,-.5496758,-.0110175,0,-.7325214,-1.146607,.4140859,.4140859,,,
0,.1620903,-.3538413,2.229191,0,3.19953,2.03744,1.16209,1.16209,,,
0,-.3725651,.2161985,-.6490653,0,-.177997,-.8054319,.6274349,.6274349,,,
0,-1.142366,-.7211536,.611914,0,-1.393972,-1.251606,-.1423662,-.1423662,,,
0,1.915142,.9332648,.4629782,0,6.226527,3.311385,2.915142,2.915142,,,
0,-2.525202,-1.108351,-1.545268,0,-6.704023,-5.178821,-1.525202,-1.525202,,,
0,.3305805,-.6897154,.0619305,0,1.033376,-.2972044,1.33058,1.33058,,,
0,-.1184113,.1902384,-.1672151,0,.7862007,-.095388,.8815887,.8815887,,,
0,2.017349,-.4829613,.1177787,0,4.669515,1.652166,3.017349,3.017349,,,
0,-.2972522,1.452377,2.354348,0,4.21222,3.509472,.7027478,.7027478,,,
0,.9274961,-.2759915,-.0483224,0,2.530678,.6031822,1.927496,1.927496,,,
0,-.1882219,.4129215,-.8957468,0,.1407308,-.6710472,.8117781,.8117781,,,
0,-.1499384,.0165982,.9197654,0,1.636487,.7864252,.8500617,.8500617,,,
0,-.0132335,-.5577015,-1.520358,0,-1.104526,-2.091293,.9867666,.9867666,,,
0,-.5583307,-.8310125,.0204815,0,-.9271924,-1.368862,.4416694,.4416694,,,
0,-.6384487,2.362328,.017336,0,2.102767,1.741216,.3615514,.3615514,,,
0,-.8568649,-2.127221,-.6109084,0,-3.451859,-3.594994,.1431351,.1431351,,,
0,-.3641299,-.1809267,-.9436929,0,-.8528794,-1.48875,.6358701,.6358701,,,
0,.394845,-.4834355,.6533241,0,1.959579,.5647336,1.394845,1.394845,,,
0,2.933352,-.3617108,2.459292,0,8.964285,5.030933,3.933352,3.933352,,,
0,-1.222058,.5765734,-.1559238,0,-1.023467,-.8014088,-.2220583,-.2220583,,,
0,-.0643984,-.9146427,-.619531,0,-.6629705,-1.598572,.9356015,.9356015,,,
0,-.173609,.3894373,1.157786,0,2.200005,1.373614,.826391,.826391,,,
0,.2577555,.0768155,.2106179,0,1.802944,.5451889,1.257756,1.257756,,,
0,.9318434,-.4389917,-1.714871,0,.7098242,-1.222019,1.931843,1.931843,,,
0,-.5977269,.6438267,1.294112,0,1.742485,1.340212,.4022731,.4022731,,,
0,-.8936641,.1306271,.8736399,0,.2169388,.1106029,.1063359,.1063359,,,
0,1.256297,.0887517,-1.682539,0,1.918808,-.3374897,2.256297,2.256297,,,
0,-.3786622,.9030482,.1436404,0,1.289364,.6680264,.6213377,.6213377,,,
0,.1331005,.0180132,.204522,0,1.488736,.3556358,1.133101,1.133101,,,
0,-.100122,-1.977161,.6382486,0,-.5391564,-1.439034,.899878,.899878,,,
0,.1033448,.7581475,-.4859932,0,1.478844,.3754991,1.103345,1.103345,,,
0,-1.190409,-.7828003,.2604345,0,-1.903183,-1.712774,-.1904086,-.1904086,,,
0,-1.085337,1.009927,-.0128435,0,-.173591,-.0882539,-.0853372,-.0853372,,,
0,-.3681263,1.398439,-.8120043,0,.8501822,.2183085,.6318737,.6318737,,,
0,-.0459265,-1.85124,-.3928019,0,-1.335894,-2.289968,.9540735,.9540735,,,
0,-1.052628,-.339354,.1030947,0,-1.341516,-1.288887,-.0526282,-.0526282,,,
0,.1650636,-.0420517,.7719035,0,2.059979,.8949154,1.165064,1.165064,,,
0,-.5301944,-1.192907,.4107535,0,-.8425423,-1.312348,.4698056,.4698056,,,
0,-1.167217,1.950486,-1.833981,0,-1.217929,-1.050712,-.167217,-.167217,,,
0,-2.348819,.7886474,-.7284542,0,-3.637445,-2.288626,-1.348819,-1.348819,,,
0,-1.192642,-.2407839,-.3467162,0,-1.972785,-1.780143,-.1926425,-.1926425,,,
0,.5591129,.6420738,-.3033796,0,2.45692,.8978071,1.559113,1.559113,,,
0,.2135611,-.8344623,1.112957,0,1.705616,.4920552,1.213561,1.213561,,,
0,1.382889,-.6324734,-.9303346,0,2.20297,-.179919,2.382889,2.382889,,,
0,-.7902386,1.025968,-1.456421,0,-1.01093,-1.220692,.2097615,.2097615,,,
0,.7488928,.2486712,.3419881,0,3.088445,1.339552,1.748893,1.748893,,,
0,.9268734,-.4196042,1.215033,0,3.649176,1.722302,1.926873,1.926873,,,
0,-.6067209,-.2430453,.6727498,0,.2162627,-.1770164,.3932791,.3932791,,,
0,.897696,.4285657,-1.187188,0,2.036769,.1390733,1.897696,1.897696,,,
0,.1762039,-.5209184,1.49276,0,2.324249,1.148045,1.176204,1.176204,,,
0,-.1129432,-.5668242,.6487017,0,.8559911,-.0310657,.8870568,.8870568,,,
0,-1.031271,-.2095078,-1.205634,0,-2.477684,-2.446413,-.031271,-.031271,,,
0,-.1383401,.7447274,-.0199917,0,1.448056,.5863956,.8616599,.8616599,,,
0,.1257429,.5340783,-.9184577,0,.8671064,-.2586365,1.125743,1.125743,,,
0,.5620226,-.5137209,.3735751,0,1.983899,.4218768,1.562023,1.562023,,,
0,-1.492352,1.03433,1.458152,0,.5077792,1.000131,-.4923515,-.4923515,,,
0,-.2933874,.6160581,-1.008415,0,.0208679,-.6857446,.7066126,.7066126,,,
0,1.559204,.5936536,.0629873,0,4.775049,2.215845,2.559204,2.559204,,,
0,-.3514561,1.80089,-.1385084,0,1.959469,1.310925,.6485438,.6485438,,,
0,1.505264,.8062394,-.0006073,0,4.816161,2.310896,2.505264,2.505264,,,
0,-.1830905,-.9769127,-1.040706,0,-1.383799,-2.200709,.8169094,.8169094,,,
0,.5840514,-.7864375,.2815017,0,1.663167,.0791156,1.584051,1.584051,,,
0,.5438704,.4465522,.2596648,0,2.793958,1.250087,1.54387,1.54387,,,
0,.8422045,.0320248,.265185,0,2.981619,1.139414,1.842205,1.842205,,,
0,-2.295049,.2989516,-.2135863,0,-3.504734,-2.209684,-1.295049,-1.295049,,,
0,-1.010256,-2.307577,1.207461,0,-2.120628,-2.110372,-.0102561,-.0102561,,,
0,.2134196,.6544737,.9564313,0,3.037744,1.824324,1.21342,1.21342,,,
0,.1497348,1.084157,1.296003,0,3.67963,2.529895,1.149735,1.149735,,,
0,1.914294,-.0292605,1.158181,0,5.957509,3.043214,2.914294,2.914294,,,
0,.5252745,1.03687,.1465217,0,3.23394,1.708666,1.525275,1.525275,,,
0,-2.255189,-2.400239,.8575342,0,-5.053083,-3.797894,-1.255189,-1.255189,,,
0,-.7010654,.0098844,1.265408,0,.8731614,.5742268,.2989346,.2989346,,,
0,-1.080275,-.3141784,.5673424,0,-.9073869,-.8271115,-.0802754,-.0802754,,,
0,-.7109902,-.2248651,-1.073246,0,-1.720092,-2.009102,.2890098,.2890098,,,
0,-2.257223,.3466077,-.1133053,0,-3.281143,-2.02392,-1.257223,-1.257223,,,
0,-1.092939,-.6308716,.3951631,0,-1.421587,-1.328648,-.0929391,-.0929391,,,
0,-.0340728,-.2002161,-.3775526,0,.3540857,-.6118415,.9659271,.9659271,,,
0,1.329126,1.24123,.1308616,0,5.030344,2.701218,2.329126,2.329126,,,
0,.1877261,-.1421654,.1680749,0,1.401362,.2136356,1.187726,1.187726,,,
0,-.2938849,-3.100102,-.7296788,0,-3.417551,-4.123666,.706115,.706115,,,
0,.5836627,1.201941,.9420595,0,4.311326,2.727663,1.583663,1.583663,,,
0,-1.625339,-.0045241,-.2307803,0,-2.485982,-1.860643,-.6253387,-.6253387,,,
0,.6717108,.547092,-1.160207,0,1.730307,.058596,1.671711,1.671711,,,
0,-2.585453,-2.16473,.9226305,0,-5.413005,-3.827552,-1.585453,-1.585453,,,
0,1.394608,1.096776,.0708051,0,4.956797,2.562189,2.394608,2.394608,,,
0,-.6897555,-.3156666,-2.162176,0,-2.857353,-3.167598,.3102446,.3102446,,,
0,-.0777032,-.363882,-3.933739,0,-3.453027,-4.375324,.9222968,.9222968,,,
0,-1.282683,1.014687,1.259749,0,.709069,.9917525,-.2826835,-.2826835,,,
0,.8445688,.850212,1.642291,0,5.181641,3.337071,1.844569,1.844569,,,
0,1.133359,.3301211,.6127003,0,4.209539,2.07618,2.133359,2.133359,,,
0,.0429733,-.9257483,1.228789,0,1.388988,.3460143,1.042973,1.042973,,,
0,-1.797597,-.6171536,.9254378,0,-2.286909,-1.489313,-.7975967,-.7975967,,,
0,1.985505,-.229509,.9109511,0,5.652452,2.666947,2.985505,2.985505,,,
0,-.3688846,.5520537,1.184502,0,1.998787,1.367672,.6311154,.6311154,,,
0,-.4740202,-.2525771,.4269449,0,.2263275,-.2996523,.5259799,.5259799,,,
0,1.312154,2.450577,.4864988,0,6.561383,4.249229,2.312154,2.312154,,,
0,.9085878,-.6804546,.9317474,0,3.068468,1.159881,1.908588,1.908588,,,
0,-.7012119,-1.574365,-.8939722,0,-2.87076,-3.169549,.2987881,.2987881,,,
0,1.198887,-.9264187,-.6975847,0,1.773771,-.4251163,2.198887,2.198887,,,
0,2.284016,-1.066327,.8598601,0,5.361566,2.077549,3.284017,3.284017,,,
0,1.816097,-.8593581,.0919557,0,3.864792,1.048695,2.816097,2.816097,,,
0,1.168344,-.3251827,.5054153,0,3.516922,1.348577,2.168344,2.168344,,,
0,.5164253,-.4997363,.7148347,0,2.247949,.7315237,1.516425,1.516425,,,
0,-.272811,-.5782483,.1017457,0,-.0221244,-.7493135,.727189,.727189,,,
0,1.360604,1.009568,-.2217504,0,4.509025,2.148422,2.360604,2.360604,,,
0,1.582812,-.3907834,1.437067,0,5.211908,2.629096,2.582812,2.582812,,,
0,1.240205,.6821302,-.0636559,0,4.098884,1.858679,2.240205,2.240205,,,
0,1.175812,-.3363347,-.8559466,0,2.159343,-.0164693,2.175812,2.175812,,,
0,-.3967956,-.4914131,-2.495619,0,-2.780623,-3.383828,.6032045,.6032045,,,
0,.5911029,-.3924522,1.211267,0,3.00102,1.409917,1.591103,1.591103,,,
0,1.551042,-.0845066,-2.089329,0,1.928248,-.6227939,2.551042,2.551042,,,
0,-.5016405,.0330664,-2.220661,0,-2.190876,-2.689235,.4983594,.4983594,,,
0,.667948,-.3728402,3.009504,0,4.97256,3.304612,1.667948,1.667948,,,
0,-2.375754,-1.414959,-.630909,0,-5.797376,-4.421622,-1.375754,-1.375754,,,
0,-.1075739,.2675316,-.8221495,0,.2302343,-.6621919,.8924261,.8924261,,,
0,.3985525,-1.028207,-.3622706,0,.4066277,-.9919248,1.398553,1.398553,,,
0,-.1932002,.124859,-.9770542,0,-.2385956,-1.045395,.8067998,.8067998,,,
0,-.9635041,.1468903,-.3339304,0,-1.114048,-1.150544,.0364959,.0364959,,,
0,.6057441,.4575922,.2779238,0,2.947004,1.34126,1.605744,1.605744,,,
0,-.9558477,-.3183817,.207181,0,-1.022896,-1.067048,.0441523,.0441523,,,
0,.6442298,-.2365738,-.5606499,0,1.491236,-.152994,1.64423,1.64423,,,
0,.7723871,-.1440166,.1906131,0,2.591371,.8189836,1.772387,1.772387,,,
0,-.4436249,-1.106756,.0587957,0,-.9352102,-1.491585,.5563751,.5563751,,,
0,-.7184099,.3888129,-1.153699,0,-1.201706,-1.483296,.2815901,.2815901,,,
0,-.9656892,-.7343557,-1.40397,0,-3.069704,-3.104015,.0343106,.0343106,,,
0,.1176967,-2.566336,-.2959452,0,-1.626888,-2.744585,1.117697,1.117697,,,
0,.4003106,-.6098684,.8177182,0,2.008471,.6081604,1.400311,1.400311,,,
0,.5161637,-.467353,-.0038839,0,1.56109,.0449268,1.516164,1.516164,,,
0,.784112,.0859013,1.259988,0,3.914114,2.130002,1.784112,1.784112,,,
0,1.945643,.2112843,-1.296557,0,3.806013,.8603702,2.945643,2.945643,,,
0,1.043898,-.8691457,-.6375973,0,1.581053,-.4628453,2.043898,2.043898,,,
0,.3510832,1.093678,-.2483564,0,2.547488,1.196405,1.351083,1.351083,,,
0,-2.222068,-.7795181,.2205771,0,-4.003077,-2.781009,-1.222068,-1.222068,,,
0,-1.881678,-2.286908,1.069549,0,-3.980716,-3.099037,-.8816783,-.8816783,,,
0,.2183185,-.1114717,-.015011,0,1.310154,.0918358,1.218319,1.218319,,,
0,.3659212,-1.669765,1.105095,0,1.167172,-.1987487,1.365921,1.365921,,,
0,1.052171,-1.522725,.5176204,0,2.099238,.0470667,2.052171,2.052171,,,
0,.3255354,-.4929823,-.2835997,0,.8744889,-.4510466,1.325535,1.325535,,,
0,1.120231,.4716936,-1.669242,0,2.042913,-.0773172,2.120231,2.120231,,,
0,.9740275,-1.223278,.6030275,0,2.327804,.3537766,1.974028,1.974028,,,
0,-.4776831,-1.710211,.418445,0,-1.247132,-1.769449,.5223169,.5223169,,,
0,.57614,-1.566977,-1.573501,0,-.9881985,-2.564338,1.57614,1.57614,,,
0,.1871493,-.1857422,1.838056,0,3.026612,1.839463,1.187149,1.187149,,,
0,-1.527738,1.167695,-1.505263,0,-2.393044,-1.865306,-.5277383,-.5277383,,,
0,-.2340798,.0147653,-1.008339,0,-.4617331,-1.227653,.7659202,.7659202,,,
0,2.620815,1.334793,-.2838643,0,7.292558,3.671743,3.620815,3.620815,,,
0,.0431133,.3347583,.4692013,0,1.890186,.847073,1.043113,1.043113,,,
0,-1.156355,-.3990336,-.7996898,0,-2.511433,-2.355078,-.1563549,-.1563549,,,
0,-.5327084,.9571003,-.7972938,0,.0943896,-.372902,.4672916,.4672916,,,
0,.1776855,-.1809304,.8909385,0,2.065379,.8876936,1.177685,1.177685,,,
0,.8790974,-.529288,-.0966612,0,2.132246,.2531482,1.879097,1.879097,,,
0,-.7016278,.6490202,.7609401,0,1.006705,.7083325,.2983723,.2983723,,,
0,-.8240733,-1.845526,-.6520177,0,-3.14569,-3.321617,.1759269,.1759269,,,
